usage_id,customer_id,service_type,month_year,gb_used,minutes_used
6851,CUST0425,Phone,2023-04-01,56.72,577
6852,CUST0425,Phone,2023-05-01,41.99,450
6853,CUST0425,Internet,2023-01-01,61.3,1310
6854,CUST0425,Internet,2023-01-31,46.02,614
6855,CUST0425,Internet,2023-03-02,19.49,372
6856,CUST0425,Internet,2023-04-01,52.49,362
6857,CUST0425,Internet,2023-05-01,47.19,1093
6858,CUST0426,Streaming,2023-01-01,63.36,115
6859,CUST0427,Internet,2023-01-01,18.81,1566
6860,CUST0427,Internet,2023-01-31,33.15,1870
6861,CUST0427,Internet,2023-03-02,57.73,931
6862,CUST0427,Internet,2023-04-01,60.44,140
6863,CUST0427,Internet,2023-05-01,71.63,470
6864,CUST0427,Streaming,2023-01-01,69.22,756
6865,CUST0427,Streaming,2023-01-31,18.35,330
6866,CUST0427,Streaming,2023-03-02,47.86,578
6867,CUST0427,Streaming,2023-04-01,18.61,1803
6868,CUST0427,Streaming,2023-05-01,46.89,1811
6869,CUST0428,Phone,2023-01-01,55.84,1781
6870,CUST0428,Phone,2023-01-31,20.16,563
6871,CUST0428,Phone,2023-03-02,54.71,682
6872,CUST0428,Phone,2023-04-01,26.66,154
6873,CUST0428,Phone,2023-05-01,34.75,820
6874,CUST0428,Internet,2023-01-01,34.41,860
6875,CUST0428,Internet,2023-01-31,10.92,1540
6876,CUST0428,Internet,2023-03-02,17.55,384
6877,CUST0428,Internet,2023-04-01,3.77,610
6878,CUST0428,Internet,2023-05-01,3.11,1519
6879,CUST0428,Streaming,2023-01-01,4.67,219
6880,CUST0428,Streaming,2023-01-31,28.85,1368
6881,CUST0428,Streaming,2023-03-02,47.18,492
6882,CUST0428,Streaming,2023-04-01,75.43,893
6883,CUST0428,Streaming,2023-05-01,71.4,319
6884,CUST0429,Phone,2023-01-01,7.88,710
6885,CUST0429,Phone,2023-01-31,17.88,1155
6886,CUST0429,Phone,2023-03-02,55.39,1648
6887,CUST0429,Phone,2023-04-01,7.78,1039
6888,CUST0429,Phone,2023-05-01,63.68,1462
6889,CUST0429,Phone,2023-05-31,16.68,495
6890,CUST0429,Phone,2023-06-30,43.92,629
6891,CUST0429,Internet,2023-01-01,47.73,1915
6892,CUST0429,Internet,2023-01-31,35.0,927
6893,CUST0429,Internet,2023-03-02,7.39,1849
6894,CUST0429,Internet,2023-04-01,8.0,1678
6895,CUST0429,Internet,2023-05-01,52.84,291
6896,CUST0429,Internet,2023-05-31,65.1,1811
6897,CUST0429,Internet,2023-06-30,44.52,1281
6898,CUST0429,Streaming,2023-01-01,44.98,465
6899,CUST0429,Streaming,2023-01-31,22.09,1458
6900,CUST0429,Streaming,2023-03-02,24.69,213
6901,CUST0429,Streaming,2023-04-01,49.19,1541
6902,CUST0429,Streaming,2023-05-01,62.98,708
6903,CUST0429,Streaming,2023-05-31,62.9,1443
6904,CUST0429,Streaming,2023-06-30,27.25,284
6905,CUST0430,Phone,2023-01-01,59.62,338
6906,CUST0430,Phone,2023-01-31,46.95,1514
6907,CUST0430,Phone,2023-03-02,43.74,1713
6908,CUST0430,Phone,2023-04-01,46.6,1105
6909,CUST0430,Phone,2023-05-01,21.55,705
6910,CUST0430,Phone,2023-05-31,11.95,1198
6911,CUST0430,Phone,2023-06-30,11.91,764
6912,CUST0430,Phone,2023-07-30,72.9,1713
6913,CUST0430,Phone,2023-08-29,28.34,560
6914,CUST0430,Phone,2023-09-28,52.85,1269
6915,CUST0430,Phone,2023-10-28,62.32,376
6916,CUST0430,Phone,2023-11-27,55.63,499
6917,CUST0430,Internet,2023-01-01,61.34,1622
6918,CUST0430,Internet,2023-01-31,19.35,675
6919,CUST0430,Internet,2023-03-02,11.71,338
6920,CUST0430,Internet,2023-04-01,58.54,1143
6921,CUST0430,Internet,2023-05-01,79.86,1716
6922,CUST0430,Internet,2023-05-31,41.9,1704
6923,CUST0430,Internet,2023-06-30,37.26,1840
6924,CUST0430,Internet,2023-07-30,34.64,705
6925,CUST0430,Internet,2023-08-29,13.7,954
6926,CUST0430,Internet,2023-09-28,54.53,1635
6927,CUST0430,Internet,2023-10-28,48.12,635
6928,CUST0430,Internet,2023-11-27,27.94,962
6929,CUST0430,Streaming,2023-01-01,67.19,1121
6930,CUST0430,Streaming,2023-01-31,54.57,533
6931,CUST0430,Streaming,2023-03-02,41.25,1563
6932,CUST0430,Streaming,2023-04-01,33.34,1462
6933,CUST0430,Streaming,2023-05-01,10.09,268
6934,CUST0430,Streaming,2023-05-31,14.35,1385
6935,CUST0430,Streaming,2023-06-30,35.67,328
6936,CUST0430,Streaming,2023-07-30,54.38,221
6937,CUST0430,Streaming,2023-08-29,49.02,804
6938,CUST0430,Streaming,2023-09-28,71.29,1780
6939,CUST0430,Streaming,2023-10-28,18.26,163
6940,CUST0430,Streaming,2023-11-27,29.03,1919
6941,CUST0431,Streaming,2023-01-01,51.76,1871
6942,CUST0431,Streaming,2023-01-31,18.01,1033
6943,CUST0432,Phone,2023-01-01,59.81,762
6944,CUST0432,Phone,2023-01-31,37.51,793
6945,CUST0432,Phone,2023-03-02,79.26,1070
6946,CUST0432,Phone,2023-04-01,44.59,175
6947,CUST0432,Phone,2023-05-01,15.27,1326
6948,CUST0432,Phone,2023-05-31,61.98,1898
6949,CUST0432,Phone,2023-06-30,45.72,572
6950,CUST0432,Phone,2023-07-30,75.26,459
6951,CUST0432,Phone,2023-08-29,44.82,708
6952,CUST0432,Internet,2023-01-01,33.09,777
6953,CUST0432,Internet,2023-01-31,79.78,1737
6954,CUST0432,Internet,2023-03-02,15.87,303
6955,CUST0432,Internet,2023-04-01,64.12,581
6956,CUST0432,Internet,2023-05-01,21.58,1023
6957,CUST0432,Internet,2023-05-31,69.28,115
6958,CUST0432,Internet,2023-06-30,45.89,455
6959,CUST0432,Internet,2023-07-30,36.46,698
6960,CUST0432,Internet,2023-08-29,19.11,1190
6961,CUST0433,Phone,2023-01-01,46.1,1820
6962,CUST0433,Phone,2023-01-31,76.72,1556
6963,CUST0433,Phone,2023-03-02,7.27,886
6964,CUST0433,Phone,2023-04-01,79.27,809
6965,CUST0433,Phone,2023-05-01,38.55,839
6966,CUST0433,Phone,2023-05-31,4.51,1147
6967,CUST0433,Phone,2023-06-30,41.9,1198
6968,CUST0433,Phone,2023-07-30,51.54,772
6969,CUST0433,Phone,2023-08-29,55.69,1874
6970,CUST0433,Phone,2023-09-28,30.93,514
6971,CUST0433,Phone,2023-10-28,8.53,757
6972,CUST0433,Internet,2023-01-01,10.08,535
6973,CUST0433,Internet,2023-01-31,70.73,338
6974,CUST0433,Internet,2023-03-02,23.17,1831
6975,CUST0433,Internet,2023-04-01,40.03,846
6976,CUST0433,Internet,2023-05-01,73.48,1704
6977,CUST0433,Internet,2023-05-31,75.91,1990
6978,CUST0433,Internet,2023-06-30,58.76,1197
6979,CUST0433,Internet,2023-07-30,49.51,1758
6980,CUST0433,Internet,2023-08-29,20.03,1044
6981,CUST0433,Internet,2023-09-28,38.8,260
6982,CUST0433,Internet,2023-10-28,70.47,1910
6983,CUST0433,Streaming,2023-01-01,43.7,1774
6984,CUST0433,Streaming,2023-01-31,56.09,1037
6985,CUST0433,Streaming,2023-03-02,52.05,1209
6986,CUST0433,Streaming,2023-04-01,55.76,828
6987,CUST0433,Streaming,2023-05-01,13.18,1892
6988,CUST0433,Streaming,2023-05-31,53.68,1550
6989,CUST0433,Streaming,2023-06-30,40.66,666
6990,CUST0433,Streaming,2023-07-30,51.16,351
6991,CUST0433,Streaming,2023-08-29,8.55,1553
6992,CUST0433,Streaming,2023-09-28,59.94,363
6993,CUST0433,Streaming,2023-10-28,60.02,1230
6994,CUST0434,Phone,2023-01-01,69.52,613
6995,CUST0434,Phone,2023-01-31,36.19,100
6996,CUST0434,Phone,2023-03-02,10.58,1002
6997,CUST0434,Internet,2023-01-01,9.18,1727
6998,CUST0434,Internet,2023-01-31,9.8,1117
6999,CUST0434,Internet,2023-03-02,60.76,1668
7000,CUST0435,Phone,2023-01-01,40.02,1028
7001,CUST0435,Phone,2023-01-31,75.72,295
7002,CUST0435,Phone,2023-03-02,41.24,1432
7003,CUST0435,Phone,2023-04-01,49.92,947
7004,CUST0435,Phone,2023-05-01,29.42,749
7005,CUST0435,Phone,2023-05-31,42.79,1159
7006,CUST0435,Phone,2023-06-30,16.06,757
7007,CUST0435,Phone,2023-07-30,7.99,520
7008,CUST0435,Phone,2023-08-29,70.87,892
7009,CUST0435,Phone,2023-09-28,38.65,1595
7010,CUST0435,Internet,2023-01-01,38.98,1985
7011,CUST0435,Internet,2023-01-31,21.11,1525
7012,CUST0435,Internet,2023-03-02,45.27,1863
7013,CUST0435,Internet,2023-04-01,12.55,1013
7014,CUST0435,Internet,2023-05-01,46.45,117
7015,CUST0435,Internet,2023-05-31,19.63,1158
7016,CUST0435,Internet,2023-06-30,7.95,893
7017,CUST0435,Internet,2023-07-30,33.21,1696
7018,CUST0435,Internet,2023-08-29,12.68,446
7019,CUST0435,Internet,2023-09-28,25.67,1123
7020,CUST0436,Internet,2023-01-01,54.22,1379
7021,CUST0436,Internet,2023-01-31,9.7,1354
7022,CUST0436,Internet,2023-03-02,33.23,1670
7023,CUST0436,Internet,2023-04-01,45.72,1776
7024,CUST0436,Internet,2023-05-01,19.61,1408
7025,CUST0436,Streaming,2023-01-01,7.46,255
7026,CUST0436,Streaming,2023-01-31,39.02,1236
7027,CUST0436,Streaming,2023-03-02,13.47,1545
7028,CUST0436,Streaming,2023-04-01,7.42,1844
7029,CUST0436,Streaming,2023-05-01,72.46,1041
7030,CUST0437,Phone,2023-01-01,18.9,671
7031,CUST0437,Phone,2023-01-31,34.59,424
7032,CUST0437,Streaming,2023-01-01,71.76,984
7033,CUST0437,Streaming,2023-01-31,26.87,1336
7034,CUST0438,Internet,2023-01-01,4.78,1831
7035,CUST0438,Internet,2023-01-31,36.4,1633
7036,CUST0438,Internet,2023-03-02,16.92,1492
7037,CUST0438,Internet,2023-04-01,52.09,1997
7038,CUST0438,Internet,2023-05-01,38.53,202
7039,CUST0438,Internet,2023-05-31,57.52,1283
7040,CUST0438,Internet,2023-06-30,22.8,1259
7041,CUST0438,Internet,2023-07-30,72.02,1861
7042,CUST0438,Internet,2023-08-29,4.26,205
7043,CUST0438,Internet,2023-09-28,52.78,1177
7044,CUST0438,Streaming,2023-01-01,4.14,323
7045,CUST0438,Streaming,2023-01-31,26.71,1137
7046,CUST0438,Streaming,2023-03-02,65.91,581
7047,CUST0438,Streaming,2023-04-01,10.93,338
7048,CUST0438,Streaming,2023-05-01,57.5,1084
7049,CUST0438,Streaming,2023-05-31,8.35,491
7050,CUST0438,Streaming,2023-06-30,79.96,1064
7051,CUST0438,Streaming,2023-07-30,4.74,245
7052,CUST0438,Streaming,2023-08-29,31.13,1672
7053,CUST0438,Streaming,2023-09-28,56.97,946
7054,CUST0439,Phone,2023-01-01,76.44,1469
7055,CUST0439,Phone,2023-01-31,59.94,1420
7056,CUST0439,Phone,2023-03-02,55.08,996
7057,CUST0439,Phone,2023-04-01,33.75,1818
7058,CUST0439,Phone,2023-05-01,22.09,217
7059,CUST0439,Phone,2023-05-31,55.15,235
7060,CUST0439,Phone,2023-06-30,59.24,1971
7061,CUST0439,Phone,2023-07-30,40.47,117
7062,CUST0439,Phone,2023-08-29,39.08,502
7063,CUST0439,Phone,2023-09-28,5.69,423
7064,CUST0439,Internet,2023-01-01,69.8,1404
7065,CUST0439,Internet,2023-01-31,63.32,578
7066,CUST0439,Internet,2023-03-02,10.47,1691
7067,CUST0439,Internet,2023-04-01,64.81,739
7068,CUST0439,Internet,2023-05-01,76.22,858
7069,CUST0439,Internet,2023-05-31,8.62,414
7070,CUST0439,Internet,2023-06-30,24.58,338
7071,CUST0439,Internet,2023-07-30,45.88,1347
7072,CUST0439,Internet,2023-08-29,11.18,1552
7073,CUST0439,Internet,2023-09-28,23.93,1770
7074,CUST0439,Streaming,2023-01-01,42.08,1868
7075,CUST0439,Streaming,2023-01-31,18.4,1715
7076,CUST0439,Streaming,2023-03-02,35.05,224
7077,CUST0439,Streaming,2023-04-01,61.97,484
7078,CUST0439,Streaming,2023-05-01,45.04,482
7079,CUST0439,Streaming,2023-05-31,17.86,223
7080,CUST0439,Streaming,2023-06-30,24.15,1913
7081,CUST0439,Streaming,2023-07-30,66.21,1948
7082,CUST0439,Streaming,2023-08-29,31.54,1281
7083,CUST0439,Streaming,2023-09-28,45.91,1936
7084,CUST0440,Phone,2023-01-01,49.27,427
7085,CUST0440,Phone,2023-01-31,51.68,1191
7086,CUST0440,Phone,2023-03-02,3.33,1102
7087,CUST0440,Phone,2023-04-01,16.97,542
7088,CUST0440,Internet,2023-01-01,14.27,460
7089,CUST0440,Internet,2023-01-31,64.05,952
7090,CUST0440,Internet,2023-03-02,15.86,1724
7091,CUST0440,Internet,2023-04-01,8.9,1856
7092,CUST0441,Phone,2023-01-01,43.77,340
7093,CUST0441,Phone,2023-01-31,6.54,664
7094,CUST0441,Phone,2023-03-02,64.87,1075
7095,CUST0441,Phone,2023-04-01,69.13,130
7096,CUST0441,Phone,2023-05-01,17.01,365
7097,CUST0441,Phone,2023-05-31,33.71,480
7098,CUST0441,Phone,2023-06-30,51.84,812
7099,CUST0441,Phone,2023-07-30,79.43,1194
7100,CUST0441,Phone,2023-08-29,38.26,239
7101,CUST0441,Phone,2023-09-28,5.72,689
7102,CUST0441,Phone,2023-10-28,29.21,640
7103,CUST0441,Internet,2023-01-01,44.53,474
7104,CUST0441,Internet,2023-01-31,16.57,1987
7105,CUST0441,Internet,2023-03-02,45.17,1911
7106,CUST0441,Internet,2023-04-01,38.17,1335
7107,CUST0441,Internet,2023-05-01,78.17,582
7108,CUST0441,Internet,2023-05-31,31.31,1356
7109,CUST0441,Internet,2023-06-30,63.85,1139
7110,CUST0441,Internet,2023-07-30,3.35,784
7111,CUST0441,Internet,2023-08-29,34.44,1897
7112,CUST0441,Internet,2023-09-28,38.94,1586
7113,CUST0441,Internet,2023-10-28,57.58,1802
7114,CUST0441,Streaming,2023-01-01,16.76,1623
7115,CUST0441,Streaming,2023-01-31,65.16,1363
7116,CUST0441,Streaming,2023-03-02,64.34,279
7117,CUST0441,Streaming,2023-04-01,4.59,1033
7118,CUST0441,Streaming,2023-05-01,47.44,688
7119,CUST0441,Streaming,2023-05-31,61.11,280
7120,CUST0441,Streaming,2023-06-30,77.41,453
7121,CUST0441,Streaming,2023-07-30,63.07,1438
7122,CUST0441,Streaming,2023-08-29,74.99,381
7123,CUST0441,Streaming,2023-09-28,52.06,658
7124,CUST0441,Streaming,2023-10-28,40.92,695
7125,CUST0442,Phone,2023-01-01,38.35,162
7126,CUST0442,Phone,2023-01-31,26.76,252
7127,CUST0442,Phone,2023-03-02,16.24,953
7128,CUST0442,Phone,2023-04-01,59.59,1601
7129,CUST0442,Phone,2023-05-01,8.23,525
7130,CUST0442,Internet,2023-01-01,32.88,313
7131,CUST0442,Internet,2023-01-31,30.25,1049
7132,CUST0442,Internet,2023-03-02,20.19,763
7133,CUST0442,Internet,2023-04-01,39.91,255
7134,CUST0442,Internet,2023-05-01,14.03,327
7135,CUST0442,Streaming,2023-01-01,29.78,621
7136,CUST0442,Streaming,2023-01-31,25.02,261
7137,CUST0442,Streaming,2023-03-02,68.15,1230
7138,CUST0442,Streaming,2023-04-01,32.74,900
7139,CUST0442,Streaming,2023-05-01,43.84,545
7140,CUST0443,Internet,2023-01-01,33.33,1571
7141,CUST0443,Streaming,2023-01-01,57.87,1964
7142,CUST0444,Phone,2023-01-01,29.18,1913
7143,CUST0444,Phone,2023-01-31,32.62,1700
7144,CUST0444,Phone,2023-03-02,55.93,1698
7145,CUST0444,Phone,2023-04-01,20.85,1927
7146,CUST0444,Phone,2023-05-01,72.23,785
7147,CUST0444,Phone,2023-05-31,77.13,722
7148,CUST0444,Phone,2023-06-30,32.59,1788
7149,CUST0444,Phone,2023-07-30,26.84,967
7150,CUST0444,Internet,2023-01-01,19.81,1060
7151,CUST0444,Internet,2023-01-31,70.39,1527
7152,CUST0444,Internet,2023-03-02,7.93,339
7153,CUST0444,Internet,2023-04-01,74.64,147
7154,CUST0444,Internet,2023-05-01,28.14,1331
7155,CUST0444,Internet,2023-05-31,79.48,1267
7156,CUST0444,Internet,2023-06-30,16.97,1953
7157,CUST0444,Internet,2023-07-30,2.97,1588
7158,CUST0444,Streaming,2023-01-01,24.54,1959
7159,CUST0444,Streaming,2023-01-31,3.69,772
7160,CUST0444,Streaming,2023-03-02,31.71,1198
7161,CUST0444,Streaming,2023-04-01,47.72,1642
7162,CUST0444,Streaming,2023-05-01,54.18,877
7163,CUST0444,Streaming,2023-05-31,5.95,322
7164,CUST0444,Streaming,2023-06-30,71.02,340
7165,CUST0444,Streaming,2023-07-30,45.16,490
7166,CUST0445,Streaming,2023-01-01,15.15,780
7167,CUST0445,Streaming,2023-01-31,23.61,802
7168,CUST0445,Streaming,2023-03-02,6.5,1048
7169,CUST0445,Streaming,2023-04-01,47.73,940
7170,CUST0445,Streaming,2023-05-01,38.36,293
7171,CUST0445,Streaming,2023-05-31,67.11,1958
7172,CUST0446,Phone,2023-01-01,35.68,1472
7173,CUST0446,Phone,2023-01-31,7.98,1291
7174,CUST0446,Phone,2023-03-02,28.29,1798
7175,CUST0446,Phone,2023-04-01,23.27,1613
7176,CUST0446,Phone,2023-05-01,58.15,1883
7177,CUST0446,Phone,2023-05-31,3.73,1834
7178,CUST0446,Phone,2023-06-30,46.01,1046
7179,CUST0446,Phone,2023-07-30,51.0,1042
7180,CUST0446,Phone,2023-08-29,2.95,1161
7181,CUST0446,Internet,2023-01-01,54.23,1741
7182,CUST0446,Internet,2023-01-31,73.62,451
7183,CUST0446,Internet,2023-03-02,78.38,1161
7184,CUST0446,Internet,2023-04-01,48.62,730
7185,CUST0446,Internet,2023-05-01,50.77,1180
7186,CUST0446,Internet,2023-05-31,26.89,1375
7187,CUST0446,Internet,2023-06-30,39.29,903
7188,CUST0446,Internet,2023-07-30,12.64,1377
7189,CUST0446,Internet,2023-08-29,78.99,358
7190,CUST0446,Streaming,2023-01-01,2.83,133
7191,CUST0446,Streaming,2023-01-31,58.61,936
7192,CUST0446,Streaming,2023-03-02,2.31,1739
7193,CUST0446,Streaming,2023-04-01,16.57,1589
7194,CUST0446,Streaming,2023-05-01,63.67,1985
7195,CUST0446,Streaming,2023-05-31,40.03,1330
7196,CUST0446,Streaming,2023-06-30,52.24,1604
7197,CUST0446,Streaming,2023-07-30,67.68,1096
7198,CUST0446,Streaming,2023-08-29,74.23,1799
7199,CUST0447,Phone,2023-01-01,56.08,1028
7200,CUST0447,Phone,2023-01-31,27.13,1890
7201,CUST0447,Phone,2023-03-02,67.78,814
7202,CUST0447,Phone,2023-04-01,72.4,1940
7203,CUST0447,Internet,2023-01-01,20.05,943
7204,CUST0447,Internet,2023-01-31,4.54,275
7205,CUST0447,Internet,2023-03-02,72.03,132
7206,CUST0447,Internet,2023-04-01,42.74,256
7207,CUST0447,Streaming,2023-01-01,24.72,301
7208,CUST0447,Streaming,2023-01-31,45.13,1367
7209,CUST0447,Streaming,2023-03-02,35.34,1569
7210,CUST0447,Streaming,2023-04-01,33.12,1996
7211,CUST0448,Phone,2023-01-01,55.39,1306
7212,CUST0448,Phone,2023-01-31,11.12,357
7213,CUST0448,Phone,2023-03-02,67.89,429
7214,CUST0448,Internet,2023-01-01,52.92,1119
7215,CUST0448,Internet,2023-01-31,21.54,242
7216,CUST0448,Internet,2023-03-02,24.2,739
7217,CUST0448,Streaming,2023-01-01,43.5,1369
7218,CUST0448,Streaming,2023-01-31,60.34,301
7219,CUST0448,Streaming,2023-03-02,70.87,769
7220,CUST0449,Phone,2023-01-01,10.07,358
7221,CUST0449,Phone,2023-01-31,13.82,1671
7222,CUST0449,Phone,2023-03-02,33.23,653
7223,CUST0449,Phone,2023-04-01,29.74,245
7224,CUST0449,Phone,2023-05-01,63.71,596
7225,CUST0449,Phone,2023-05-31,18.84,560
7226,CUST0449,Phone,2023-06-30,9.16,325
7227,CUST0449,Phone,2023-07-30,14.77,527
7228,CUST0449,Internet,2023-01-01,7.38,1031
7229,CUST0449,Internet,2023-01-31,73.14,1009
7230,CUST0449,Internet,2023-03-02,49.97,166
7231,CUST0449,Internet,2023-04-01,70.66,432
7232,CUST0449,Internet,2023-05-01,58.53,1996
7233,CUST0449,Internet,2023-05-31,32.56,1907
7234,CUST0449,Internet,2023-06-30,64.21,1919
7235,CUST0449,Internet,2023-07-30,76.65,1203
7236,CUST0450,Phone,2023-01-01,38.69,273
7237,CUST0450,Phone,2023-01-31,14.3,1103
7238,CUST0450,Phone,2023-03-02,56.09,1616
7239,CUST0450,Phone,2023-04-01,37.69,1804
7240,CUST0450,Phone,2023-05-01,27.41,448
7241,CUST0450,Phone,2023-05-31,76.05,1975
7242,CUST0450,Phone,2023-06-30,30.0,1283
7243,CUST0450,Phone,2023-07-30,79.51,267
7244,CUST0450,Phone,2023-08-29,79.12,985
7245,CUST0450,Internet,2023-01-01,14.98,1546
7246,CUST0450,Internet,2023-01-31,39.21,556
7247,CUST0450,Internet,2023-03-02,16.79,834
7248,CUST0450,Internet,2023-04-01,55.01,1639
7249,CUST0450,Internet,2023-05-01,56.82,1035
7250,CUST0450,Internet,2023-05-31,65.76,346
7251,CUST0450,Internet,2023-06-30,72.92,1052
7252,CUST0450,Internet,2023-07-30,66.59,243
7253,CUST0450,Internet,2023-08-29,77.73,962
7254,CUST0450,Streaming,2023-01-01,51.13,564
7255,CUST0450,Streaming,2023-01-31,72.97,776
7256,CUST0450,Streaming,2023-03-02,6.27,1389
7257,CUST0450,Streaming,2023-04-01,7.94,655
7258,CUST0450,Streaming,2023-05-01,7.42,537
7259,CUST0450,Streaming,2023-05-31,16.37,1942
7260,CUST0450,Streaming,2023-06-30,59.4,447
7261,CUST0450,Streaming,2023-07-30,32.22,624
7262,CUST0450,Streaming,2023-08-29,16.28,661
7263,CUST0451,Internet,2023-01-01,18.5,1372
7264,CUST0451,Internet,2023-01-31,9.37,1305
7265,CUST0451,Internet,2023-03-02,58.34,205
7266,CUST0451,Internet,2023-04-01,16.14,799
7267,CUST0451,Internet,2023-05-01,8.03,930
7268,CUST0451,Internet,2023-05-31,73.7,1254
7269,CUST0451,Internet,2023-06-30,40.89,1004
7270,CUST0451,Internet,2023-07-30,29.9,151
7271,CUST0451,Streaming,2023-01-01,33.78,1242
7272,CUST0451,Streaming,2023-01-31,37.86,1362
7273,CUST0451,Streaming,2023-03-02,33.79,354
7274,CUST0451,Streaming,2023-04-01,50.43,1872
7275,CUST0451,Streaming,2023-05-01,68.79,1972
7276,CUST0451,Streaming,2023-05-31,20.32,1049
7277,CUST0451,Streaming,2023-06-30,30.42,1169
7278,CUST0451,Streaming,2023-07-30,71.11,468
7279,CUST0452,Phone,2023-01-01,61.74,1684
7280,CUST0452,Phone,2023-01-31,45.56,1390
7281,CUST0452,Phone,2023-03-02,16.52,1723
7282,CUST0452,Phone,2023-04-01,62.69,1276
7283,CUST0452,Phone,2023-05-01,51.89,367
7284,CUST0452,Phone,2023-05-31,38.28,265
7285,CUST0452,Phone,2023-06-30,43.19,813
7286,CUST0452,Phone,2023-07-30,31.2,1415
7287,CUST0452,Internet,2023-01-01,24.62,206
7288,CUST0452,Internet,2023-01-31,2.51,799
7289,CUST0452,Internet,2023-03-02,57.22,408
7290,CUST0452,Internet,2023-04-01,68.15,1094
7291,CUST0452,Internet,2023-05-01,63.62,920
7292,CUST0452,Internet,2023-05-31,64.21,674
7293,CUST0452,Internet,2023-06-30,22.95,223
7294,CUST0452,Internet,2023-07-30,42.14,146
7295,CUST0453,Phone,2023-01-01,53.16,1324
7296,CUST0453,Phone,2023-01-31,37.6,1838
7297,CUST0453,Phone,2023-03-02,22.55,903
7298,CUST0453,Phone,2023-04-01,44.64,1386
7299,CUST0453,Phone,2023-05-01,43.72,1401
7300,CUST0453,Phone,2023-05-31,24.41,1291
7301,CUST0453,Phone,2023-06-30,25.4,145
7302,CUST0454,Internet,2023-01-01,60.05,902
7303,CUST0454,Internet,2023-01-31,30.97,364
7304,CUST0454,Internet,2023-03-02,52.2,1891
7305,CUST0454,Internet,2023-04-01,60.83,331
7306,CUST0454,Streaming,2023-01-01,15.15,1306
7307,CUST0454,Streaming,2023-01-31,25.93,1526
7308,CUST0454,Streaming,2023-03-02,75.23,1325
7309,CUST0454,Streaming,2023-04-01,29.21,654
7310,CUST0455,Phone,2023-01-01,71.95,1306
7311,CUST0455,Internet,2023-01-01,64.26,1000
7312,CUST0455,Streaming,2023-01-01,25.8,581
7313,CUST0456,Phone,2023-01-01,16.55,1564
7314,CUST0456,Phone,2023-01-31,22.84,1681
7315,CUST0456,Phone,2023-03-02,11.45,1318
7316,CUST0456,Phone,2023-04-01,27.1,1470
7317,CUST0456,Phone,2023-05-01,59.58,265
7318,CUST0456,Internet,2023-01-01,70.16,210
7319,CUST0456,Internet,2023-01-31,71.83,1126
7320,CUST0456,Internet,2023-03-02,17.28,1285
7321,CUST0456,Internet,2023-04-01,76.86,431
7322,CUST0456,Internet,2023-05-01,38.14,876
7323,CUST0456,Streaming,2023-01-01,5.87,1503
7324,CUST0456,Streaming,2023-01-31,60.6,1933
7325,CUST0456,Streaming,2023-03-02,73.06,772
7326,CUST0456,Streaming,2023-04-01,18.1,1212
7327,CUST0456,Streaming,2023-05-01,69.1,826
7328,CUST0457,Internet,2023-01-01,41.3,453
7329,CUST0457,Internet,2023-01-31,32.93,244
7330,CUST0457,Internet,2023-03-02,2.99,1167
7331,CUST0457,Internet,2023-04-01,53.23,1862
7332,CUST0458,Phone,2023-01-01,2.28,1292
7333,CUST0458,Phone,2023-01-31,10.91,1459
7334,CUST0458,Phone,2023-03-02,11.91,1980
7335,CUST0458,Phone,2023-04-01,67.75,1107
7336,CUST0458,Phone,2023-05-01,53.22,1373
7337,CUST0458,Phone,2023-05-31,28.62,1261
7338,CUST0458,Phone,2023-06-30,10.77,563
7339,CUST0458,Phone,2023-07-30,64.49,1379
7340,CUST0458,Phone,2023-08-29,43.79,555
7341,CUST0458,Streaming,2023-01-01,63.15,1730
7342,CUST0458,Streaming,2023-01-31,51.84,1546
7343,CUST0458,Streaming,2023-03-02,79.01,538
7344,CUST0458,Streaming,2023-04-01,59.38,597
7345,CUST0458,Streaming,2023-05-01,46.5,1088
7346,CUST0458,Streaming,2023-05-31,69.99,660
7347,CUST0458,Streaming,2023-06-30,43.97,1470
7348,CUST0458,Streaming,2023-07-30,56.81,813
7349,CUST0458,Streaming,2023-08-29,35.41,156
7350,CUST0459,Phone,2023-01-01,23.34,1045
7351,CUST0459,Phone,2023-01-31,40.24,838
7352,CUST0459,Phone,2023-03-02,38.13,1271
7353,CUST0459,Phone,2023-04-01,58.03,1501
7354,CUST0459,Phone,2023-05-01,70.35,1471
7355,CUST0459,Phone,2023-05-31,40.87,912
7356,CUST0459,Phone,2023-06-30,35.41,1308
7357,CUST0459,Phone,2023-07-30,10.79,1846
7358,CUST0459,Phone,2023-08-29,54.88,1393
7359,CUST0459,Phone,2023-09-28,69.16,1631
7360,CUST0459,Streaming,2023-01-01,46.1,1993
7361,CUST0459,Streaming,2023-01-31,14.91,1124
7362,CUST0459,Streaming,2023-03-02,60.7,1571
7363,CUST0459,Streaming,2023-04-01,14.95,999
7364,CUST0459,Streaming,2023-05-01,71.99,117
7365,CUST0459,Streaming,2023-05-31,34.43,1684
7366,CUST0459,Streaming,2023-06-30,75.26,1162
7367,CUST0459,Streaming,2023-07-30,49.0,1897
7368,CUST0459,Streaming,2023-08-29,17.23,1071
7369,CUST0459,Streaming,2023-09-28,33.31,1956
7370,CUST0460,Internet,2023-01-01,61.96,1930
